Long,Lat,SAMPLE_1
78.24,18.36,"566"
78.24,18.48,"541"
78.24,18.6,"419"
78.24,18.72,"404"
78.24,18.84,"345"
78.24,18.96,"331"
78.24,19.08,"344"
78.24,19.2,"346"
78.24,19.32,"541"
78.24,19.44,"449"
78.24,19.56,"334"
78.24,19.68,"400"
78.24,19.8,"314"
78.24,19.92,"241"
78.24,20.04,"294"
78.24,20.16,"322"
78.24,20.28,"440"
78.24,20.4,"399"
78.24,20.52,"271"
78.24,20.64,"264"
78.24,20.76,"281"
78.24,20.88,"283"
78.24,21,"304"
78.24,21.12,"388"
78.24,21.24,"372"
78.24,21.36,"361"
78.24,21.48,"419"
78.24,21.6,"686"
78.24,21.72,"712"
78.24,21.84,"747"
78.24,21.96,"719"
78.24,22.08,"656"
78.24,22.2,"668"
78.24,22.32,"489"
78.24,22.44,"456"
78.24,22.56,"374"
78.24,22.68,"348"
78.24,22.8,"323"
78.24,22.92,"319"
78.24,23.04,"325"
78.24,23.16,"357"
78.24,23.28,"478"
78.24,23.4,"529"
78.24,23.52,"574"
78.24,23.64,"467"
78.24,23.76,"458"
78.24,23.88,"435"
78.24,24,"440"
78.24,24.12,"416"
78.24,24.24,"417"
78.24,24.36,"386"
78.24,24.48,"391"
78.24,24.6,"391"
78.24,24.72,"354"
78.24,24.84,"359"
78.24,24.96,"341"
78.24,25.08,"329"
78.24,25.2,"343"
78.24,25.32,"329"
78.24,25.44,"284"
78.24,25.56,"257"
78.24,25.68,"216"
78.24,25.8,"204"
78.24,25.92,"232"
78.24,26.04,"246"
78.24,26.16,"226"
78.24,26.28,"198"
78.24,26.4,"164"
78.24,26.52,"160"
78.24,26.64,"161"
78.24,26.76,"162"
78.24,26.88,"164"
78.24,27,"161"
78.24,27.12,"151"
78.24,27.24,"165"
78.24,27.36,"168"
78.24,27.48,"175"
78.24,27.6,"179"
78.24,27.72,"180"
78.24,27.84,"181"
78.24,27.96,"186"
78.24,28.08,"187"
78.24,28.2,"189"
78.24,28.32,"195"
78.24,28.44,"200"
78.24,28.56,"193"
78.24,28.68,"196"
78.24,28.8,"207"
78.24,28.92,"212"
78.24,29.04,"220"
78.24,29.16,"231"
78.24,29.28,"239"
78.24,29.4,"244"
78.24,29.52,"250"
78.24,29.64,"259"
78.24,29.76,"272"
78.24,29.88,"388"
78.24,30,"312"
78.24,30.12,"434"
78.24,30.24,"952"
78.24,30.36,"1718"
78.24,30.48,"1596"
78.24,30.6,"1334"
78.24,30.72,"2525"
78.24,30.84,"1812"
78.24,30.96,"2396"
78.24,31.08,"1971"
78.24,31.2,"2905"
78.24,31.32,"4286"
78.24,31.44,"2889"
78.24,31.56,"3467"
78.24,31.68,"4600"
78.24,31.8,"4374"
78.24,31.92,"4303"
78.24,32.04,"3471"
78.24,32.16,"4054"
78.24,32.28,"5215"
78.24,32.4,"5534"
78.24,32.52,"5662"
78.24,32.64,"5384"
78.24,32.76,"5050"
78.24,32.88,"5973"
78.24,33,"4828"
78.24,33.12,"5073"
78.24,33.24,"4607"
78.24,33.36,"4761"
78.24,33.48,"5045"
78.24,33.6,"5806"
78.24,33.72,"5639"
78.24,33.84,"5810"
78.24,33.96,"4367"
78.24,34.08,"4929"
78.24,34.2,"4901"
78.24,34.32,"5424"
78.24,34.44,"5919"
78.24,34.56,"4586"
78.24,34.68,"5669"
78.24,34.8,"5720"
78.24,34.92,"6018"
78.24,35.04,"4994"
78.24,35.16,"5360"
78.24,35.28,"5534"
78.24,35.4,"5159"
78.24,35.52,"5383"
78.24,35.64,"5380"
78.36,9.12,"11"
78.36,9.24,"21"
78.36,9.36,"32"
78.36,9.48,"46"
78.36,9.6,"69"
78.36,9.72,"82"
78.36,9.84,"95"
78.36,9.96,"117"
78.36,10.08,"140"
78.36,10.2,"181"
78.36,10.32,"219"
78.36,10.44,"240"
78.36,10.56,"206"
78.36,10.68,"200"
78.36,10.8,"134"
78.36,10.92,"101"
78.36,11.04,"126"
78.36,11.16,"182"
78.36,11.28,"1133"
78.36,11.4,"1078"
78.36,11.52,"422"
78.36,11.64,"343"
78.36,11.76,"573"
78.36,11.88,"728"
78.36,12,"445"
78.36,12.12,"439"
78.36,12.24,"401"
78.36,12.36,"417"
78.36,12.48,"462"
78.36,12.6,"649"
78.36,12.72,"678"
78.36,12.84,"765"
78.36,12.96,"776"
78.36,13.08,"832"
78.36,13.2,"841"
78.36,13.32,"846"
78.36,13.44,"900"
78.36,13.56,"828"
78.36,13.68,"708"
78.36,13.8,"609"
78.36,13.92,"552"
78.36,14.04,"558"
78.36,14.16,"381"
78.36,14.28,"621"
78.36,14.4,"218"
78.36,14.52,"206"
78.36,14.64,"230"
78.36,14.76,"332"
78.36,14.88,"186"
78.36,15,"251"
78.36,15.12,"176"
78.36,15.24,"191"
78.36,15.36,"196"
78.36,15.48,"217"
78.36,15.6,"333"
78.36,15.72,"269"
78.36,15.84,"296"
78.36,15.96,"265"
78.36,16.08,"430"
78.36,16.2,"347"
78.36,16.32,"453"
78.36,16.44,"480"
78.36,16.56,"464"
78.36,16.68,"493"
78.36,16.8,"523"
78.36,16.92,"561"
78.36,17.04,"647"
78.36,17.16,"598"
78.36,17.28,"545"
78.36,17.4,"535"
78.36,17.52,"592"
78.36,17.64,"596"
78.36,17.76,"592"
78.36,17.88,"513"
78.36,18,"523"
78.36,18.12,"546"
78.36,18.24,"549"
78.36,18.36,"517"
78.36,18.48,"497"
78.36,18.6,"407"
78.36,18.72,"355"
78.36,18.84,"342"
78.36,18.96,"320"
78.36,19.08,"335"
78.36,19.2,"561"
78.36,19.32,"440"
78.36,19.44,"434"
78.36,19.56,"545"
78.36,19.68,"330"
78.36,19.8,"277"
78.36,19.92,"256"
78.36,20.04,"268"
78.36,20.16,"359"
78.36,20.28,"362"
78.36,20.4,"319"
78.36,20.52,"247"
78.36,20.64,"283"
78.36,20.76,"287"
78.36,20.88,"308"
78.36,21,"386"
78.36,21.12,"478"
78.36,21.24,"411"
78.36,21.36,"381"
78.36,21.48,"401"
78.36,21.6,"538"
78.36,21.72,"706"
78.36,21.84,"793"
78.36,21.96,"722"
78.36,22.08,"767"
78.36,22.2,"782"
78.36,22.32,"541"
78.36,22.44,"917"
78.36,22.56,"436"
78.36,22.68,"358"
78.36,22.8,"331"
78.36,22.92,"310"
78.36,23.04,"323"
78.36,23.16,"342"
78.36,23.28,"363"
78.36,23.4,"535"
78.36,23.52,"519"
78.36,23.64,"500"
78.36,23.76,"487"
78.36,23.88,"452"
78.36,24,"429"
78.36,24.12,"429"
78.36,24.24,"419"
78.36,24.36,"411"
78.36,24.48,"442"
78.36,24.6,"376"
78.36,24.72,"376"
78.36,24.84,"358"
78.36,24.96,"321"
78.36,25.08,"299"
78.36,25.2,"303"
78.36,25.32,"307"
78.36,25.44,"291"
78.36,25.56,"259"
78.36,25.68,"249"
78.36,25.8,"198"
78.36,25.92,"203"
78.36,26.04,"221"
78.36,26.16,"201"
78.36,26.28,"169"
78.36,26.4,"162"
78.36,26.52,"163"
78.36,26.64,"149"
78.36,26.76,"160"
78.36,26.88,"143"
78.36,27,"158"
78.36,27.12,"149"
78.36,27.24,"167"
78.36,27.36,"166"
78.36,27.48,"174"
78.36,27.6,"179"
78.36,27.72,"178"
78.36,27.84,"181"
78.36,27.96,"182"
78.36,28.08,"185"
78.36,28.2,"188"
78.36,28.32,"183"
78.36,28.44,"188"
78.36,28.56,"190"
78.36,28.68,"203"
78.36,28.8,"211"
78.36,28.92,"215"
78.36,29.04,"222"
78.36,29.16,"228"
78.36,29.28,"233"
78.36,29.4,"241"
78.36,29.52,"252"
78.36,29.64,"267"
78.36,29.76,"324"
78.36,29.88,"686"
78.36,30,"868"
78.36,30.12,"487"
78.36,30.24,"1018"
78.36,30.36,"1270"
78.36,30.48,"1093"
78.36,30.6,"2031"
78.36,30.72,"1060"
78.36,30.84,"2873"
78.36,30.96,"3508"
78.36,31.08,"4074"
78.36,31.2,"4417"
78.36,31.32,"4444"
78.36,31.44,"4613"
78.36,31.56,"3043"
78.36,31.68,"3351"
78.36,31.8,"4841"
78.36,31.92,"5471"
78.36,32.04,"4576"
78.36,32.16,"5046"
78.36,32.28,"4224"
78.36,32.4,"5334"
78.36,32.52,"5710"
78.36,32.64,"4997"
78.36,32.76,"4540"
78.36,32.88,"4522"
78.36,33,"5045"
78.36,33.12,"5249"
78.36,33.24,"4531"
78.36,33.36,"4040"
78.36,33.48,"5799"
78.36,33.6,"5847"
78.36,33.72,"5610"
78.36,33.84,"4624"
78.36,33.96,"4930"
78.36,34.08,"5028"
78.36,34.2,"5698"
78.36,34.32,"5852"
78.36,34.44,"5159"
78.36,34.56,"5959"
78.36,34.68,"5825"
78.36,34.8,"6214"
78.36,34.92,"5216"
78.36,35.04,"5090"
78.36,35.16,"6170"
78.36,35.28,"5670"
78.36,35.4,"5382"
78.36,35.52,"5251"
78.36,35.64,"5306"
78.48,9.24,"16"
78.48,9.36,"29"
78.48,9.48,"42"
78.48,9.6,"58"
78.48,9.72,"81"
78.48,9.84,"96"
78.48,9.96,"109"
78.48,10.08,"115"
78.48,10.2,"145"
78.48,10.32,"170"
78.48,10.44,"188"
78.48,10.56,"164"
78.48,10.68,"130"
78.48,10.8,"100"
78.48,10.92,"80"
78.48,11.04,"115"
78.48,11.16,"159"
78.48,11.28,"188"
78.48,11.4,"405"
78.48,11.52,"327"
78.48,11.64,"266"
78.48,11.76,"386"
78.48,11.88,"991"
78.48,12,"388"
78.48,12.12,"361"
78.48,12.24,"388"
78.48,12.36,"386"
78.48,12.48,"420"
78.48,12.6,"481"
78.48,12.72,"517"
78.48,12.84,"741"
78.48,12.96,"758"
78.48,13.08,"743"
78.48,13.2,"749"
78.48,13.32,"778"
78.48,13.44,"907"
78.48,13.56,"720"
78.48,13.68,"695"
78.48,13.8,"607"
78.48,13.92,"509"
78.48,14.04,"375"
78.48,14.16,"256"
78.48,14.28,"228"
78.48,14.4,"209"
78.48,14.52,"186"
78.48,14.64,"179"
78.48,14.76,"164"
78.48,14.88,"172"
78.48,15,"170"
78.48,15.12,"181"
78.48,15.24,"188"
78.48,15.36,"217"
78.48,15.48,"210"
78.48,15.6,"223"
78.48,15.72,"257"
78.48,15.84,"283"
78.48,15.96,"279"
78.48,16.08,"348"
78.48,16.2,"402"
78.48,16.32,"442"
78.48,16.44,"448"
78.48,16.56,"460"
78.48,16.68,"511"
78.48,16.8,"562"
78.48,16.92,"604"
78.48,17.04,"652"
78.48,17.16,"634"
78.48,17.28,"575"
78.48,17.4,"513"
78.48,17.52,"576"
78.48,17.64,"596"
78.48,17.76,"570"
78.48,17.88,"538"
78.48,18,"562"
78.48,18.12,"536"
78.48,18.24,"501"
78.48,18.36,"506"
78.48,18.48,"474"
78.48,18.6,"383"
78.48,18.72,"363"
78.48,18.84,"337"
78.48,18.96,"285"
78.48,19.08,"332"
78.48,19.2,"548"
78.48,19.32,"300"
78.48,19.44,"506"
78.48,19.56,"354"
78.48,19.68,"266"
78.48,19.8,"227"
78.48,19.92,"284"
78.48,20.04,"296"
78.48,20.16,"280"
78.48,20.28,"366"
78.48,20.4,"268"
78.48,20.52,"238"
78.48,20.64,"247"
78.48,20.76,"278"
78.48,20.88,"299"
78.48,21,"339"
78.48,21.12,"499"
78.48,21.24,"448"
78.48,21.36,"386"
78.48,21.48,"404"
78.48,21.6,"484"
78.48,21.72,"603"
78.48,21.84,"747"
78.48,21.96,"668"
78.48,22.08,"788"
78.48,22.2,"795"
78.48,22.32,"608"
78.48,22.44,"717"
78.48,22.56,"430"
78.48,22.68,"390"
78.48,22.8,"346"
78.48,22.92,"326"
78.48,23.04,"321"
78.48,23.16,"346"
78.48,23.28,"360"
78.48,23.4,"559"
78.48,23.52,"576"
78.48,23.64,"559"
78.48,23.76,"518"
78.48,23.88,"486"
78.48,24,"555"
78.48,24.12,"434"
78.48,24.24,"438"
78.48,24.36,"483"
78.48,24.48,"401"
78.48,24.6,"385"
78.48,24.72,"351"
78.48,24.84,"330"
78.48,24.96,"321"
78.48,25.08,"307"
78.48,25.2,"287"
78.48,25.32,"264"
78.48,25.44,"262"
78.48,25.56,"238"
78.48,25.68,"234"
78.48,25.8,"194"
78.48,25.92,"194"
78.48,26.04,"198"
78.48,26.16,"211"
78.48,26.28,"174"
78.48,26.4,"164"
78.48,26.52,"160"
78.48,26.64,"158"
78.48,26.76,"160"
78.48,26.88,"161"
78.48,27,"164"
78.48,27.12,"163"
78.48,27.24,"163"
78.48,27.36,"168"
78.48,27.48,"171"
78.48,27.6,"172"
78.48,27.72,"175"
78.48,27.84,"176"
78.48,27.96,"184"
78.48,28.08,"177"
78.48,28.2,"178"
78.48,28.32,"181"
78.48,28.44,"192"
78.48,28.56,"200"
78.48,28.68,"204"
78.48,28.8,"210"
78.48,28.92,"217"
78.48,29.04,"220"
78.48,29.16,"224"
78.48,29.28,"235"
78.48,29.4,"238"
78.48,29.52,"249"
78.48,29.64,"283"
78.48,29.76,"392"
78.48,29.88,"1028"
78.48,30,"755"
78.48,30.12,"1003"
78.48,30.24,"1124"
78.48,30.36,"787"
78.48,30.48,"1149"
78.48,30.6,"2035"
78.48,30.72,"2313"
78.48,30.84,"1887"
78.48,30.96,"3305"
78.48,31.08,"4443"
78.48,31.2,"5474"
78.48,31.32,"4730"
78.48,31.44,"5596"
78.48,31.56,"3016"
78.48,31.68,"2662"
78.48,31.8,"4279"
78.48,31.92,"4541"
78.48,32.04,"3925"
78.48,32.16,"5094"
78.48,32.4,"5536"
78.48,32.64,"4869"
78.48,32.76,"4720"
78.48,32.88,"5533"
78.48,33,"6115"
78.48,33.12,"5574"
78.48,33.24,"5120"
78.48,33.36,"4821"
78.48,33.48,"5658"
78.48,33.6,"5220"
78.48,33.72,"5229"
78.48,33.84,"5556"
78.48,33.96,"4241"
78.48,34.08,"4687"
78.48,34.2,"5699"
78.48,34.32,"5657"
78.48,34.44,"5544"
78.48,34.56,"5994"
78.48,34.68,"5003"
78.48,34.8,"5654"
78.48,34.92,"5911"
78.48,35.04,"5399"
78.48,35.16,"5694"
78.48,35.28,"5624"
78.48,35.4,"5355"
78.48,35.52,"5548"
78.48,35.64,"4839"
78.48,35.76,"5363"
78.6,9.24,"11"
78.6,9.36,"25"
78.6,9.48,"35"
78.6,9.6,"41"
78.6,9.72,"45"
78.6,9.84,"79"
78.6,9.96,"76"
78.6,10.08,"94"
78.6,10.2,"114"
78.6,10.32,"131"
78.6,10.44,"137"
78.6,10.56,"130"
78.6,10.68,"103"
78.6,10.8,"83"
78.6,10.92,"84"
78.6,11.04,"136"
78.6,11.16,"143"
78.6,11.28,"819"
78.6,11.4,"523"
78.6,11.52,"262"
78.6,11.64,"232"
78.6,11.76,"806"
78.6,11.88,"422"
78.6,12,"788"
78.6,12.12,"370"
78.6,12.24,"343"
78.6,12.36,"367"
78.6,12.48,"381"
78.6,12.6,"411"
78.6,12.72,"379"
78.6,12.84,"532"
78.6,12.96,"705"
78.6,13.08,"701"
78.6,13.2,"732"
78.6,13.32,"732"
78.6,13.44,"748"
78.6,13.56,"623"
78.6,13.68,"666"
78.6,13.8,"741"
78.6,13.92,"689"
78.6,14.04,"585"
78.6,14.16,"463"
78.6,14.28,"579"
78.6,14.4,"276"
78.6,14.52,"167"
78.6,14.64,"154"
78.6,14.76,"150"
78.6,14.88,"154"
78.6,15,"166"
78.6,15.12,"199"
78.6,15.24,"204"
78.6,15.36,"215"
78.6,15.48,"242"
78.6,15.6,"232"
78.6,15.72,"248"
78.6,15.84,"294"
78.6,15.96,"303"
78.6,16.08,"285"
78.6,16.2,"559"
78.6,16.32,"495"
78.6,16.44,"456"
78.6,16.56,"426"
78.6,16.68,"453"
78.6,16.8,"453"
78.6,16.92,"517"
78.6,17.04,"603"
78.6,17.16,"552"
78.6,17.28,"535"
78.6,17.4,"473"
78.6,17.52,"549"
78.6,17.64,"559"
78.6,17.76,"579"
78.6,17.88,"597"
78.6,18,"534"
78.6,18.12,"483"
78.6,18.24,"478"
78.6,18.36,"413"
78.6,18.48,"493"
78.6,18.6,"584"
78.6,18.72,"412"
78.6,18.84,"315"
78.6,18.96,"274"
78.6,19.08,"305"
78.6,19.2,"342"
78.6,19.32,"331"
78.6,19.44,"375"
78.6,19.56,"423"
78.6,19.68,"252"
78.6,19.8,"217"
78.6,19.92,"256"
78.6,20.04,"297"
78.6,20.16,"342"
78.6,20.28,"264"
78.6,20.4,"226"
78.6,20.52,"247"
78.6,20.64,"250"
78.6,20.76,"287"
78.6,20.88,"284"
78.6,21,"436"
78.6,21.12,"502"
78.6,21.24,"431"
78.6,21.36,"398"
78.6,21.48,"470"
78.6,21.6,"447"
78.6,21.72,"531"
78.6,21.84,"653"
78.6,21.96,"596"
78.6,22.08,"641"
78.6,22.2,"768"
78.6,22.32,"1025"
78.6,22.44,"551"
78.6,22.56,"577"
78.6,22.68,"475"
78.6,22.8,"351"
78.6,22.92,"335"
78.6,23.04,"328"
78.6,23.16,"384"
78.6,23.28,"386"
78.6,23.4,"629"
78.6,23.52,"587"
78.6,23.64,"592"
78.6,23.76,"516"
78.6,23.88,"500"
78.6,24,"482"
78.6,24.12,"467"
78.6,24.24,"447"
78.6,24.36,"428"
78.6,24.48,"369"
78.6,24.6,"364"
78.6,24.72,"337"
78.6,24.84,"332"
78.6,24.96,"315"
78.6,25.08,"276"
78.6,25.2,"281"
78.6,25.32,"239"
78.6,25.44,"258"
78.6,25.56,"216"
78.6,25.68,"209"
78.6,25.8,"184"
78.6,25.92,"181"
78.6,26.04,"164"
78.6,26.16,"243"
78.6,26.28,"158"
78.6,26.4,"143"
78.6,26.52,"155"
78.6,26.64,"147"
78.6,26.76,"138"
78.6,26.88,"159"
78.6,27,"153"
78.6,27.12,"161"
78.6,27.24,"163"
78.6,27.36,"168"
78.6,27.48,"170"
78.6,27.6,"171"
78.6,27.72,"175"
78.6,27.84,"178"
78.6,27.96,"180"
78.6,28.08,"173"
78.6,28.2,"175"
78.6,28.32,"184"
78.6,28.44,"194"
78.6,28.56,"196"
78.6,28.68,"204"
78.6,28.8,"207"
78.6,28.92,"209"
78.6,29.04,"212"
78.6,29.16,"220"
78.6,29.28,"221"
78.6,29.4,"228"
78.6,29.52,"286"
78.6,29.64,"695"
78.6,29.76,"817"
78.6,29.88,"1135"
78.6,30,"1302"
78.6,30.12,"648"
78.6,30.24,"1052"
78.6,30.36,"1287"
78.6,30.48,"1661"
78.6,30.6,"2034"
78.6,30.72,"2321"
78.6,30.84,"2276"
78.6,30.96,"4411"
78.6,31.08,"4548"
78.6,31.2,"4946"
78.6,31.32,"5146"
78.6,31.44,"4818"
78.6,31.56,"5196"
78.6,31.68,"4569"
78.6,31.8,"4821"
78.6,31.92,"3400"
78.6,32.04,"3262"
78.6,32.64,"4427"
78.6,32.76,"4784"
78.6,32.88,"5197"
78.6,33,"5002"
78.6,33.12,"4517"
78.6,33.24,"4397"
78.6,33.36,"5629"
78.6,33.48,"5274"
78.6,33.6,"4492"
78.6,33.72,"5126"
78.6,33.84,"4241"
78.6,33.96,"4628"
78.6,34.08,"5487"
78.6,34.2,"5699"
78.6,34.32,"5828"
78.6,34.44,"5610"
78.6,34.56,"5279"
78.6,34.68,"5523"
78.6,34.8,"5614"
78.6,34.92,"5479"
78.6,35.04,"5555"
78.6,35.16,"5607"
78.6,35.28,"5365"
78.6,35.4,"5602"
78.6,35.52,"4988"
78.6,35.64,"4714"
78.6,35.76,"5284"
78.72,9.24,"10"
78.72,9.36,"14"
78.72,9.48,"20"
78.72,9.6,"26"
78.72,9.72,"27"
78.72,9.84,"48"
78.72,9.96,"63"
78.72,10.08,"108"
78.72,10.2,"118"
78.72,10.32,"112"
78.72,10.44,"115"
78.72,10.56,"125"
78.72,10.68,"94"
78.72,10.8,"78"
78.72,10.92,"85"
78.72,11.04,"94"
78.72,11.16,"144"
78.72,11.28,"664"
78.72,11.4,"162"
78.72,11.52,"179"
78.72,11.64,"196"
78.72,11.76,"834"
78.72,11.88,"865"
78.72,12,"690"
78.72,12.12,"271"
78.72,12.24,"314"
78.72,12.36,"585"
78.72,12.48,"754"
78.72,12.6,"484"
78.72,12.72,"382"
78.72,12.84,"319"
78.72,12.96,"378"
78.72,13.08,"638"
78.72,13.2,"667"
78.72,13.32,"726"
78.72,13.44,"731"
78.72,13.56,"628"
78.72,13.68,"541"
78.72,13.8,"486"
78.72,13.92,"479"
78.72,14.04,"369"
78.72,14.16,"351"
78.72,14.28,"373"
78.72,14.4,"293"
78.72,14.52,"141"
78.72,14.64,"137"
78.72,14.76,"156"
78.72,14.88,"234"
78.72,15,"440"
78.72,15.12,"314"
78.72,15.24,"429"
78.72,15.36,"392"
78.72,15.48,"314"
78.72,15.6,"815"
78.72,15.72,"698"
78.72,15.84,"342"
78.72,15.96,"479"
78.72,16.08,"483"
78.72,16.2,"784"
78.72,16.32,"761"
78.72,16.44,"417"
78.72,16.56,"442"
78.72,16.68,"350"
78.72,16.8,"389"
78.72,16.92,"463"
78.72,17.04,"547"
78.72,17.16,"561"
78.72,17.28,"436"
78.72,17.4,"427"
78.72,17.52,"550"
78.72,17.64,"555"
78.72,17.76,"579"
78.72,17.88,"536"
78.72,18,"521"
78.72,18.12,"533"
78.72,18.24,"448"
78.72,18.36,"341"
78.72,18.48,"391"
78.72,18.6,"511"
78.72,18.72,"336"
78.72,18.84,"287"
78.72,18.96,"304"
78.72,19.08,"247"
78.72,19.2,"244"
78.72,19.32,"307"
78.72,19.44,"409"
78.72,19.56,"459"
78.72,19.68,"267"
78.72,19.8,"230"
78.72,19.92,"408"
78.72,20.04,"325"
78.72,20.16,"350"
78.72,20.28,"218"
78.72,20.4,"225"
78.72,20.52,"243"
78.72,20.64,"255"
78.72,20.76,"247"
78.72,20.88,"279"
78.72,21,"336"
78.72,21.12,"409"
78.72,21.24,"450"
78.72,21.36,"427"
78.72,21.48,"473"
78.72,21.6,"370"
78.72,21.72,"492"
78.72,21.84,"506"
78.72,21.96,"777"
78.72,22.08,"774"
78.72,22.2,"784"
78.72,22.32,"934"
78.72,22.44,"693"
78.72,22.56,"427"
78.72,22.68,"416"
78.72,22.8,"359"
78.72,22.92,"343"
78.72,23.04,"326"
78.72,23.16,"369"
78.72,23.28,"413"
78.72,23.4,"531"
78.72,23.52,"533"
78.72,23.64,"535"
78.72,23.76,"556"
78.72,23.88,"518"
78.72,24,"470"
78.72,24.12,"479"
78.72,24.24,"499"
78.72,24.36,"398"
78.72,24.48,"379"
78.72,24.6,"365"
78.72,24.72,"360"
78.72,24.84,"320"
78.72,24.96,"332"
78.72,25.08,"296"
78.72,25.2,"295"
78.72,25.32,"247"
78.72,25.44,"195"
78.72,25.56,"196"
78.72,25.68,"180"
78.72,25.8,"174"
78.72,25.92,"172"
78.72,26.04,"169"
78.72,26.16,"215"
78.72,26.28,"153"
78.72,26.4,"148"
78.72,26.52,"152"
78.72,26.64,"129"
78.72,26.76,"140"
78.72,26.88,"157"
78.72,27,"157"
78.72,27.12,"156"
78.72,27.24,"162"
78.72,27.36,"166"
78.72,27.48,"166"
78.72,27.6,"171"
78.72,27.72,"171"
78.72,27.84,"176"
78.72,27.96,"167"
78.72,28.08,"171"
78.72,28.2,"183"
78.72,28.32,"187"
78.72,28.44,"193"
78.72,28.56,"197"
78.72,28.68,"195"
78.72,28.8,"199"
78.72,28.92,"208"
78.72,29.04,"202"
78.72,29.16,"209"
78.72,29.28,"225"
78.72,29.4,"242"
78.72,29.52,"351"
78.72,29.64,"509"
78.72,29.76,"562"
78.72,29.88,"1206"
78.72,30,"1485"
78.72,30.12,"1441"
78.72,30.24,"654"
78.72,30.36,"2043"
78.72,30.48,"1591"
78.72,30.6,"1741"
78.72,30.72,"3208"
78.72,30.84,"3060"
78.72,30.96,"3213"
78.72,31.08,"4087"
78.72,31.2,"4652"
78.72,31.32,"5350"
78.72,31.44,"4098"
78.72,31.56,"4878"
78.72,31.68,"5623"
78.72,31.92,"5778"
78.72,32.76,"5970"
78.72,32.88,"5131"
78.72,33,"4438"
78.72,33.12,"4233"
78.72,33.24,"4633"
78.72,33.36,"5858"
78.72,33.48,"4790"
78.72,33.6,"4380"
78.72,33.72,"4241"
78.72,33.84,"5512"
78.72,33.96,"5065"
78.72,34.08,"5895"
78.72,34.2,"4973"
78.72,34.32,"5454"
78.72,34.44,"5039"
78.72,34.56,"5572"
78.72,34.68,"5264"
78.72,34.8,"5490"
78.72,34.92,"5380"
78.72,35.04,"5314"
78.72,35.16,"5640"
78.72,35.28,"5505"
78.72,35.4,"5549"
78.72,35.52,"5071"
78.72,35.64,"6018"
78.72,35.76,"6098"
78.72,35.88,"5318"
78.84,9.36,"13"
78.84,9.48,"10"
78.84,9.6,"14"
78.84,9.72,"17"
78.84,9.84,"35"
78.84,9.96,"50"
78.84,10.08,"63"
78.84,10.2,"91"
78.84,10.32,"76"
78.84,10.44,"104"
78.84,10.56,"95"
78.84,10.68,"85"
78.84,10.8,"63"
78.84,10.92,"64"
78.84,11.04,"90"
78.84,11.16,"161"
78.84,11.28,"139"
78.84,11.4,"124"
78.84,11.52,"133"
78.84,11.64,"143"
78.84,11.76,"171"
78.84,11.88,"189"
78.84,12,"369"
78.84,12.12,"202"
78.84,12.24,"247"
78.84,12.36,"265"
78.84,12.48,"809"
78.84,12.6,"491"
78.84,12.72,"447"
78.84,12.84,"528"
78.84,12.96,"288"
78.84,13.08,"450"
78.84,13.2,"600"
78.84,13.32,"758"
78.84,13.44,"812"
78.84,13.56,"578"
78.84,13.68,"574"
78.84,13.8,"476"
78.84,13.92,"386"
78.84,14.04,"372"
78.84,14.16,"279"
78.84,14.28,"610"
78.84,14.4,"180"
78.84,14.52,"120"
78.84,14.64,"307"
78.84,14.76,"237"
78.84,14.88,"256"
78.84,15,"256"
78.84,15.12,"326"
78.84,15.24,"305"
78.84,15.36,"302"
78.84,15.48,"463"
78.84,15.6,"601"
78.84,15.72,"354"
78.84,15.84,"423"
78.84,15.96,"612"
78.84,16.08,"256"
78.84,16.2,"684"
78.84,16.32,"598"
78.84,16.44,"603"
78.84,16.56,"276"
78.84,16.68,"319"
78.84,16.8,"354"
78.84,16.92,"388"
78.84,17.04,"391"
78.84,17.16,"578"
78.84,17.28,"421"
78.84,17.4,"398"
78.84,17.52,"459"
78.84,17.64,"519"
78.84,17.76,"542"
78.84,17.88,"574"
78.84,18,"511"
78.84,18.12,"482"
78.84,18.24,"449"
78.84,18.36,"338"
78.84,18.48,"338"
78.84,18.6,"531"
78.84,18.72,"395"
78.84,18.84,"283"
78.84,18.96,"236"
78.84,19.08,"192"
78.84,19.2,"284"
78.84,19.32,"406"
78.84,19.44,"540"
78.84,19.56,"431"
78.84,19.68,"259"
78.84,19.8,"220"
78.84,19.92,"233"
78.84,20.04,"249"
78.84,20.16,"218"
78.84,20.28,"211"
78.84,20.4,"214"
78.84,20.52,"219"
78.84,20.64,"229"
78.84,20.76,"232"
78.84,20.88,"401"
78.84,21,"361"
78.84,21.12,"349"
78.84,21.24,"362"
78.84,21.36,"379"
78.84,21.48,"431"
78.84,21.6,"327"
78.84,21.72,"357"
78.84,21.84,"651"
78.84,21.96,"714"
78.84,22.08,"696"
78.84,22.2,"699"
78.84,22.32,"902"
78.84,22.44,"956"
78.84,22.56,"721"
78.84,22.68,"425"
78.84,22.8,"355"
78.84,22.92,"347"
78.84,23.04,"332"
78.84,23.16,"347"
78.84,23.28,"450"
78.84,23.4,"518"
78.84,23.52,"484"
78.84,23.64,"497"
78.84,23.76,"494"
78.84,23.88,"522"
78.84,24,"503"
78.84,24.12,"448"
78.84,24.24,"536"
78.84,24.36,"384"
78.84,24.48,"396"
78.84,24.6,"368"
78.84,24.72,"358"
78.84,24.84,"346"
78.84,24.96,"337"
78.84,25.08,"330"
