Longitude,Latitude
79.08,34.68
79.08,34.8
79.08,34.92
79.08,35.04
79.08,35.16
79.08,35.28
79.08,35.4
79.08,35.52
79.08,35.64
79.08,35.76
79.08,35.88
79.2,10.08
79.2,10.2
79.2,10.32
79.2,10.44
79.2,10.56
79.2,10.68
79.2,10.8
79.2,10.92
79.2,11.04
79.2,11.16
79.2,11.28
79.2,11.4
79.2,11.52
79.2,11.64
79.2,11.76
79.2,11.88
79.2,12
79.2,12.12
79.2,12.24
79.2,12.36
79.2,12.48
79.2,12.6
79.2,12.72
79.2,12.84
79.2,12.96
79.2,13.08
79.2,13.2
79.2,13.32
79.2,13.44
79.2,13.56
79.2,13.68
79.2,13.8
79.2,13.92
79.2,14.04
79.2,14.16
79.2,14.28
79.2,14.4
79.2,14.52
79.2,14.64
79.2,14.76
79.2,14.88
79.2,15
79.2,15.12
79.2,15.24
79.2,15.36
79.2,15.48
79.2,15.6
79.2,15.72
79.2,15.84
79.2,15.96
79.2,16.08
79.2,16.2
79.2,16.32
79.2,16.44
79.2,16.56
79.2,16.68
79.2,16.8
79.2,16.92
79.2,17.04
79.2,17.16
79.2,17.28
79.2,17.4
79.2,17.52
79.2,17.64
79.2,17.76
79.2,17.88
79.2,18
79.2,18.12
79.2,18.24
79.2,18.36
79.2,18.48
79.2,18.6
79.2,18.72
79.2,18.84
79.2,18.96
79.2,19.08
79.2,19.2
79.2,19.32
79.2,19.44
79.2,19.56
79.2,19.68
79.2,19.8
79.2,19.92
79.2,20.04
79.2,20.16
79.2,20.28
79.2,20.4
79.2,20.52
79.2,20.64
79.2,20.76
79.2,20.88
79.2,21
79.2,21.12
79.2,21.24
79.2,21.36
79.2,21.48
79.2,21.6
79.2,21.72
79.2,21.84
79.2,21.96
79.2,22.08
79.2,22.2
79.2,22.32
79.2,22.44
79.2,22.56
79.2,22.68
79.2,22.8
79.2,22.92
79.2,23.04
79.2,23.16
79.2,23.28
79.2,23.4
79.2,23.52
79.2,23.64
79.2,23.76
79.2,23.88
79.2,24
79.2,24.12
79.2,24.24
79.2,24.36
79.2,24.48
79.2,24.6
79.2,24.72
79.2,24.84
79.2,24.96
79.2,25.08
79.2,25.2
79.2,25.32
79.2,25.44
79.2,25.56
79.2,25.68
79.2,25.8
79.2,25.92
79.2,26.04
79.2,26.16
79.2,26.28
79.2,26.4
79.2,26.52
79.2,26.64
79.2,26.76
79.2,26.88
79.2,27
79.2,27.12
79.2,27.24
79.2,27.36
79.2,27.48
79.2,27.6
79.2,27.72
79.2,27.84
79.2,27.96
79.2,28.08
79.2,28.2
79.2,28.32
79.2,28.44
79.2,28.56
79.2,28.68
79.2,28.8
79.2,28.92
79.2,29.04
79.2,29.16
79.2,29.28
79.2,29.4
79.2,29.52
79.2,29.64
79.2,29.76
79.2,29.88
79.2,30
79.2,30.12
79.2,30.24
79.2,30.36
79.2,30.48
79.2,30.6
79.2,30.72
79.2,30.84
79.2,30.96
79.2,31.08
79.2,31.2
79.2,31.32
79.2,32.52
79.2,32.64
79.2,32.76
79.2,32.88
79.2,33
79.2,33.12
79.2,34.08
79.2,34.2
79.2,34.32
79.2,34.44
79.2,34.56
79.2,34.68
79.2,34.8
79.2,34.92
79.2,35.04
79.2,35.16
79.2,35.28
79.2,35.4
79.2,35.52
79.2,35.64
79.2,35.76
79.2,35.88
79.32,9.24
79.32,10.32
79.32,10.44
79.32,10.56
79.32,10.68
79.32,10.8
79.32,10.92
79.32,11.04
79.32,11.16
79.32,11.28
79.32,11.4
79.32,11.52
79.32,11.64
79.32,11.76
79.32,11.88
79.32,12
79.32,12.12
79.32,12.24
79.32,12.36
79.32,12.48
79.32,12.6
79.32,12.72
79.32,12.84
79.32,12.96
79.32,13.08
79.32,13.2
79.32,13.32
79.32,13.44
79.32,13.56
79.32,13.68
79.32,13.8
79.32,13.92
79.32,14.04
79.32,14.16
79.32,14.28
79.32,14.4
79.32,14.52
79.32,14.64
79.32,14.76
79.32,14.88
79.32,15
79.32,15.12
79.32,15.24
79.32,15.36
79.32,15.48
79.32,15.6
79.32,15.72
79.32,15.84
79.32,15.96
79.32,16.08
79.32,16.2
79.32,16.32
79.32,16.44
79.32,16.56
79.32,16.68
79.32,16.8
79.32,16.92
79.32,17.04
79.32,17.16
79.32,17.28
79.32,17.4
79.32,17.52
79.32,17.64
79.32,17.76
79.32,17.88
79.32,18
79.32,18.12
79.32,18.24
79.32,18.36
79.32,18.48
79.32,18.6
79.32,18.72
79.32,18.84
79.32,18.96
79.32,19.08
79.32,19.2
79.32,19.32
79.32,19.44
79.32,19.56
79.32,19.68
79.32,19.8
79.32,19.92
79.32,20.04
79.32,20.16
79.32,20.28
79.32,20.4
79.32,20.52
79.32,20.64
79.32,20.76
79.32,20.88
79.32,21
79.32,21.12
79.32,21.24
79.32,21.36
79.32,21.48
79.32,21.6
79.32,21.72
79.32,21.84
79.32,21.96
79.32,22.08
79.32,22.2
79.32,22.32
79.32,22.44
79.32,22.56
79.32,22.68
79.32,22.8
79.32,22.92
79.32,23.04
79.32,23.16
79.32,23.28
79.32,23.4
79.32,23.52
79.32,23.64
79.32,23.76
79.32,23.88
79.32,24
79.32,24.12
79.32,24.24
79.32,24.36
79.32,24.48
79.32,24.6
79.32,24.72
79.32,24.84
79.32,24.96
79.32,25.08
79.32,25.2
79.32,25.32
79.32,25.44
79.32,25.56
79.32,25.68
79.32,25.8
79.32,25.92
79.32,26.04
79.32,26.16
79.32,26.28
79.32,26.4
79.32,26.52
79.32,26.64
79.32,26.76
79.32,26.88
79.32,27
79.32,27.12
79.32,27.24
79.32,27.36
79.32,27.48
79.32,27.6
79.32,27.72
79.32,27.84
79.32,27.96
79.32,28.08
79.32,28.2
79.32,28.32
79.32,28.44
79.32,28.56
79.32,28.68
79.32,28.8
79.32,28.92
79.32,29.04
79.32,29.16
79.32,29.28
79.32,29.4
79.32,29.52
79.32,29.64
79.32,29.76
79.32,29.88
79.32,30
79.32,30.12
79.32,30.24
79.32,30.36
79.32,30.48
79.32,30.6
79.32,30.72
79.32,30.84
79.32,30.96
79.32,31.08
79.32,32.52
79.32,32.64
79.32,32.76
79.32,32.88
79.32,33
79.32,33.12
79.32,34.08
79.32,34.2
79.32,34.32
79.32,34.44
79.32,34.56
79.32,34.68
79.32,34.8
79.32,34.92
79.32,35.04
79.32,35.16
79.32,35.28
79.32,35.4
79.32,35.52
79.32,35.64
79.32,35.76
79.32,35.88
79.44,10.32
79.44,10.44
79.44,10.56
79.44,10.68
79.44,10.8
79.44,10.92
79.44,11.04
79.44,11.16
79.44,11.28
79.44,11.4
79.44,11.52
79.44,11.64
79.44,11.76
79.44,11.88
79.44,12
79.44,12.12
79.44,12.24
79.44,12.36
79.44,12.48
79.44,12.6
79.44,12.72
79.44,12.84
79.44,12.96
79.44,13.08
79.44,13.2
79.44,13.32
79.44,13.44
79.44,13.56
79.44,13.68
79.44,13.8
79.44,13.92
79.44,14.04
79.44,14.16
79.44,14.28
79.44,14.4
79.44,14.52
79.44,14.64
79.44,14.76
79.44,14.88
79.44,15
79.44,15.12
79.44,15.24
79.44,15.36
79.44,15.48
79.44,15.6
79.44,15.72
79.44,15.84
79.44,15.96
79.44,16.08
79.44,16.2
79.44,16.32
79.44,16.44
79.44,16.56
79.44,16.68
79.44,16.8
79.44,16.92
79.44,17.04
79.44,17.16
79.44,17.28
79.44,17.4
79.44,17.52
79.44,17.64
79.44,17.76
79.44,17.88
79.44,18
79.44,18.12
79.44,18.24
79.44,18.36
79.44,18.48
79.44,18.6
79.44,18.72
79.44,18.84
79.44,18.96
79.44,19.08
79.44,19.2
79.44,19.32
79.44,19.44
79.44,19.56
79.44,19.68
79.44,19.8
79.44,19.92
79.44,20.04
79.44,20.16
79.44,20.28
79.44,20.4
79.44,20.52
79.44,20.64
79.44,20.76
79.44,20.88
79.44,21
79.44,21.12
79.44,21.24
79.44,21.36
79.44,21.48
79.44,21.6
79.44,21.72
79.44,21.84
79.44,21.96
79.44,22.08
79.44,22.2
79.44,22.32
79.44,22.44
79.44,22.56
79.44,22.68
79.44,22.8
79.44,22.92
79.44,23.04
79.44,23.16
79.44,23.28
79.44,23.4
79.44,23.52
79.44,23.64
79.44,23.76
79.44,23.88
79.44,24
79.44,24.12
79.44,24.24
79.44,24.36
79.44,24.48
79.44,24.6
79.44,24.72
79.44,24.84
79.44,24.96
79.44,25.08
79.44,25.2
79.44,25.32
79.44,25.44
79.44,25.56
79.44,25.68
79.44,25.8
79.44,25.92
79.44,26.04
79.44,26.16
79.44,26.28
79.44,26.4
79.44,26.52
79.44,26.64
79.44,26.76
79.44,26.88
79.44,27
79.44,27.12
79.44,27.24
79.44,27.36
79.44,27.48
79.44,27.6
79.44,27.72
79.44,27.84
79.44,27.96
79.44,28.08
79.44,28.2
79.44,28.32
79.44,28.44
79.44,28.56
79.44,28.68
79.44,28.8
79.44,28.92
79.44,29.04
79.44,29.16
79.44,29.28
79.44,29.4
79.44,29.52
79.44,29.64
79.44,29.76
79.44,29.88
79.44,30
79.44,30.12
79.44,30.24
79.44,30.36
79.44,30.48
79.44,30.6
79.44,30.72
79.44,30.84
79.44,30.96
79.44,32.64
79.44,32.76
79.44,32.88
79.44,34.08
79.44,34.2
79.44,34.32
79.44,34.44
79.44,34.56
79.44,34.68
79.44,34.8
79.44,34.92
79.44,35.04
79.44,35.16
79.44,35.28
79.44,35.4
79.44,35.52
79.44,35.64
79.44,35.76
79.44,35.88
79.56,10.32
79.56,10.44
79.56,10.56
79.56,10.68
79.56,10.8
79.56,10.92
79.56,11.04
79.56,11.16
79.56,11.28
79.56,11.4
79.56,11.52
79.56,11.64
79.56,11.76
79.56,11.88
79.56,12
79.56,12.12
79.56,12.24
79.56,12.36
79.56,12.48
79.56,12.6
79.56,12.72
79.56,12.84
79.56,12.96
79.56,13.08
79.56,13.2
79.56,13.32
79.56,13.44
79.56,13.56
79.56,13.68
79.56,13.8
79.56,13.92
79.56,14.04
79.56,14.16
79.56,14.28
79.56,14.4
79.56,14.52
79.56,14.64
79.56,14.76
79.56,14.88
79.56,15
79.56,15.12
79.56,15.24
79.56,15.36
79.56,15.48
79.56,15.6
79.56,15.72
79.56,15.84
79.56,15.96
79.56,16.08
79.56,16.2
79.56,16.32
79.56,16.44
79.56,16.56
79.56,16.68
79.56,16.8
79.56,16.92
79.56,17.04
79.56,17.16
79.56,17.28
79.56,17.4
79.56,17.52
79.56,17.64
79.56,17.76
79.56,17.88
79.56,18
79.56,18.12
79.56,18.24
79.56,18.36
79.56,18.48
79.56,18.6
79.56,18.72
79.56,18.84
79.56,18.96
79.56,19.08
79.56,19.2
79.56,19.32
79.56,19.44
79.56,19.56
79.56,19.68
79.56,19.8
79.56,19.92
79.56,20.04
79.56,20.16
79.56,20.28
79.56,20.4
79.56,20.52
79.56,20.64
79.56,20.76
79.56,20.88
79.56,21
79.56,21.12
79.56,21.24
79.56,21.36
79.56,21.48
79.56,21.6
79.56,21.72
79.56,21.84
79.56,21.96
79.56,22.08
79.56,22.2
79.56,22.32
79.56,22.44
79.56,22.56
79.56,22.68
79.56,22.8
79.56,22.92
79.56,23.04
79.56,23.16
79.56,23.28
79.56,23.4
79.56,23.52
79.56,23.64
79.56,23.76
79.56,23.88
79.56,24
79.56,24.12
79.56,24.24
79.56,24.36
79.56,24.48
79.56,24.6
79.56,24.72
79.56,24.84
79.56,24.96
79.56,25.08
79.56,25.2
79.56,25.32
79.56,25.44
79.56,25.56
79.56,25.68
79.56,25.8
79.56,25.92
79.56,26.04
79.56,26.16
79.56,26.28
79.56,26.4
79.56,26.52
79.56,26.64
79.56,26.76
79.56,26.88
79.56,27
79.56,27.12
79.56,27.24
79.56,27.36
79.56,27.48
79.56,27.6
79.56,27.72
79.56,27.84
79.56,27.96
79.56,28.08
79.56,28.2
79.56,28.32
79.56,28.44
79.56,28.56
79.56,28.68
79.56,28.8
79.56,28.92
79.56,29.04
79.56,29.16
79.56,29.28
79.56,29.4
79.56,29.52
79.56,29.64
79.56,29.76
79.56,29.88
79.56,30
79.56,30.12
79.56,30.24
79.56,30.36
79.56,30.48
79.56,30.6
79.56,30.72
79.56,30.84
79.56,34.56
79.56,34.68
79.56,34.8
79.56,34.92
79.56,35.04
79.56,35.16
79.56,35.28
79.56,35.4
79.56,35.52
79.56,35.64
79.56,35.76
79.68,10.44
79.68,10.56
79.68,10.68
79.68,10.8
79.68,10.92
79.68,11.04
79.68,11.16
79.68,11.28
79.68,11.4
79.68,11.52
79.68,11.64
79.68,11.76
79.68,11.88
79.68,12
79.68,12.12
79.68,12.24
79.68,12.36
79.68,12.48
79.68,12.6
79.68,12.72
79.68,12.84
79.68,12.96
79.68,13.08
79.68,13.2
79.68,13.32
79.68,13.44
79.68,13.56
79.68,13.68
79.68,13.8
79.68,13.92
79.68,14.04
79.68,14.16
79.68,14.28
79.68,14.4
79.68,14.52
79.68,14.64
79.68,14.76
79.68,14.88
79.68,15
79.68,15.12
79.68,15.24
79.68,15.36
79.68,15.48
79.68,15.6
79.68,15.72
79.68,15.84
79.68,15.96
79.68,16.08
79.68,16.2
79.68,16.32
79.68,16.44
79.68,16.56
79.68,16.68
79.68,16.8
79.68,16.92
79.68,17.04
79.68,17.16
79.68,17.28
79.68,17.4
79.68,17.52
79.68,17.64
79.68,17.76
79.68,17.88
79.68,18
79.68,18.12
79.68,18.24
79.68,18.36
79.68,18.48
79.68,18.6
79.68,18.72
79.68,18.84
79.68,18.96
79.68,19.08
79.68,19.2
79.68,19.32
79.68,19.44
79.68,19.56
79.68,19.68
79.68,19.8
79.68,19.92
79.68,20.04
79.68,20.16
79.68,20.28
79.68,20.4
79.68,20.52
79.68,20.64
79.68,20.76
79.68,20.88
79.68,21
79.68,21.12
79.68,21.24
79.68,21.36
79.68,21.48
79.68,21.6
79.68,21.72
79.68,21.84
79.68,21.96
79.68,22.08
79.68,22.2
79.68,22.32
79.68,22.44
79.68,22.56
79.68,22.68
79.68,22.8
79.68,22.92
79.68,23.04
79.68,23.16
79.68,23.28
79.68,23.4
79.68,23.52
79.68,23.64
79.68,23.76
79.68,23.88
79.68,24
79.68,24.12
79.68,24.24
79.68,24.36
79.68,24.48
79.68,24.6
79.68,24.72
79.68,24.84
79.68,24.96
79.68,25.08
79.68,25.2
79.68,25.32
79.68,25.44
79.68,25.56
79.68,25.68
79.68,25.8
79.68,25.92
79.68,26.04
79.68,26.16
79.68,26.28
79.68,26.4
79.68,26.52
79.68,26.64
79.68,26.76
79.68,26.88
79.68,27
79.68,27.12
79.68,27.24
79.68,27.36
79.68,27.48
79.68,27.6
79.68,27.72
79.68,27.84
79.68,27.96
79.68,28.08
79.68,28.2
79.68,28.32
79.68,28.44
79.68,28.56
79.68,28.68
79.68,28.8
79.68,28.92
79.68,29.04
79.68,29.16
79.68,29.28
79.68,29.4
79.68,29.52
79.68,29.64
79.68,29.76
79.68,29.88
79.68,30
79.68,30.12
79.68,30.24
79.68,30.36
79.68,30.48
79.68,30.6
79.68,30.72
79.68,30.84
79.68,30.96
79.68,34.44
79.68,34.56
79.68,34.68
79.68,34.8
79.68,34.92
79.68,35.04
79.68,35.16
79.68,35.28
79.68,35.4
79.68,35.52
79.68,35.64
79.8,10.32
79.8,10.44
79.8,10.56
79.8,10.68
79.8,10.8
79.8,10.92
79.8,11.04
79.8,11.16
79.8,11.28
79.8,11.4
79.8,11.88
79.8,12
79.8,12.12
79.8,12.24
79.8,12.36
79.8,12.48
79.8,12.6
79.8,12.72
79.8,12.84
79.8,12.96
79.8,13.08
79.8,13.2
79.8,13.32
79.8,13.44
79.8,13.56
79.8,13.68
79.8,13.8
79.8,13.92
79.8,14.04
79.8,14.16
79.8,14.28
79.8,14.4
79.8,14.52
79.8,14.64
79.8,14.76
79.8,14.88
79.8,15
79.8,15.12
79.8,15.24
79.8,15.36
79.8,15.48
79.8,15.6
79.8,15.72
79.8,15.84
79.8,15.96
79.8,16.08
79.8,16.2
79.8,16.32
79.8,16.44
79.8,16.56
79.8,16.68
79.8,16.8
79.8,16.92
79.8,17.04
79.8,17.16
79.8,17.28
79.8,17.4
79.8,17.52
79.8,17.64
79.8,17.76
79.8,17.88
79.8,18
79.8,18.12
79.8,18.24
79.8,18.36
79.8,18.48
79.8,18.6
79.8,18.72
79.8,18.84
79.8,18.96
79.8,19.08
79.8,19.2
79.8,19.32
79.8,19.44
79.8,19.56
79.8,19.68
79.8,19.8
79.8,19.92
79.8,20.04
79.8,20.16
79.8,20.28
79.8,20.4
79.8,20.52
79.8,20.64
79.8,20.76
79.8,20.88
79.8,21
79.8,21.12
79.8,21.24
79.8,21.36
79.8,21.48
79.8,21.6
79.8,21.72
79.8,21.84
79.8,21.96
79.8,22.08
79.8,22.2
79.8,22.32
79.8,22.44
79.8,22.56
79.8,22.68
79.8,22.8
79.8,22.92
79.8,23.04
79.8,23.16
79.8,23.28
79.8,23.4
79.8,23.52
79.8,23.64
79.8,23.76
79.8,23.88
79.8,24
79.8,24.12
79.8,24.24
79.8,24.36
79.8,24.48
79.8,24.6
79.8,24.72
79.8,24.84
79.8,24.96
79.8,25.08
79.8,25.2
79.8,25.32
79.8,25.44
79.8,25.56
79.8,25.68
79.8,25.8
79.8,25.92
79.8,26.04
79.8,26.16
79.8,26.28
79.8,26.4
79.8,26.52
79.8,26.64
79.8,26.76
79.8,26.88
79.8,27
79.8,27.12
79.8,27.24
79.8,27.36
79.8,27.48
79.8,27.6
79.8,27.72
79.8,27.84
79.8,27.96
79.8,28.08
79.8,28.2
79.8,28.32
79.8,28.44
79.8,28.56
79.8,28.68
79.8,28.8
79.8,28.92
79.8,29.04
79.8,29.16
79.8,29.28
79.8,29.4
79.8,29.52
79.8,29.64
79.8,29.76
79.8,29.88
79.8,30
79.8,30.12
79.8,30.24
79.8,30.36
79.8,30.48
79.8,30.6
79.8,30.72
79.8,30.84
79.8,30.96
79.8,34.68
79.8,34.8
79.8,34.92
79.8,35.04
79.8,35.16
79.8,35.28
79.8,35.4
79.8,35.52
79.92,12.12
79.92,12.24
79.92,12.36
79.92,12.48
79.92,12.6
79.92,12.72
79.92,12.84
79.92,12.96
79.92,13.08
79.92,13.2
79.92,13.32
79.92,13.44
79.92,13.56
79.92,13.68
79.92,13.8
79.92,13.92
79.92,14.04
79.92,14.16
79.92,14.28
79.92,14.4
79.92,14.52
79.92,14.64
79.92,14.76
79.92,14.88
79.92,15
79.92,15.12
79.92,15.24
79.92,15.36
79.92,15.48
79.92,15.6
79.92,15.72
79.92,15.84
79.92,15.96
79.92,16.08
79.92,16.2
79.92,16.32
79.92,16.44
79.92,16.56
79.92,16.68
79.92,16.8
79.92,16.92
79.92,17.04
79.92,17.16
79.92,17.28
79.92,17.4
79.92,17.52
79.92,17.64
79.92,17.76
79.92,17.88
79.92,18
79.92,18.12
79.92,18.24
79.92,18.36
79.92,18.48
79.92,18.6
79.92,18.72
79.92,18.84
79.92,18.96
79.92,19.08
79.92,19.2
79.92,19.32
79.92,19.44
79.92,19.56
79.92,19.68
79.92,19.8
79.92,19.92
79.92,20.04
79.92,20.16
79.92,20.28
79.92,20.4
79.92,20.52
79.92,20.64
79.92,20.76
79.92,20.88
79.92,21
79.92,21.12
79.92,21.24
79.92,21.36
79.92,21.48
79.92,21.6
79.92,21.72
79.92,21.84
79.92,21.96
79.92,22.08
79.92,22.2
79.92,22.32
79.92,22.44
79.92,22.56
79.92,22.68
79.92,22.8
79.92,22.92
79.92,23.04
79.92,23.16
79.92,23.28
79.92,23.4
79.92,23.52
79.92,23.64
79.92,23.76
79.92,23.88
79.92,24
79.92,24.12
79.92,24.24
79.92,24.36
79.92,24.48
79.92,24.6
79.92,24.72
79.92,24.84
79.92,24.96
79.92,25.08
79.92,25.2
79.92,25.32
79.92,25.44
79.92,25.56
79.92,25.68
79.92,25.8
79.92,25.92
79.92,26.04
79.92,26.16
79.92,26.28
79.92,26.4
79.92,26.52
79.92,26.64
79.92,26.76
79.92,26.88
79.92,27
79.92,27.12
79.92,27.24
79.92,27.36
79.92,27.48
79.92,27.6
79.92,27.72
79.92,27.84
79.92,27.96
79.92,28.08
79.92,28.2
79.92,28.32
79.92,28.44
79.92,28.56
79.92,28.68
79.92,28.8
79.92,28.92
79.92,29.04
79.92,29.16
79.92,29.28
79.92,29.4
79.92,29.52
79.92,29.64
79.92,29.76
79.92,29.88
79.92,30
79.92,30.12
79.92,30.24
79.92,30.36
79.92,30.48
79.92,30.6
79.92,30.72
79.92,30.84
79.92,34.8
79.92,34.92
79.92,35.04
79.92,35.16
79.92,35.28
79.92,35.4
79.92,35.52
80.04,12.36
80.04,12.48
80.04,12.6
80.04,12.72
80.04,12.84
80.04,12.96
80.04,13.08
80.04,13.2
80.04,13.32
80.04,13.44
80.04,13.56
80.04,13.68
80.04,13.8
80.04,13.92
80.04,14.04
80.04,14.16
80.04,14.28
80.04,14.4
80.04,14.52
80.04,14.64
80.04,14.76
80.04,14.88
80.04,15
80.04,15.12
80.04,15.24
80.04,15.36
80.04,15.48
80.04,15.6
80.04,15.72
80.04,15.84
80.04,15.96
80.04,16.08
80.04,16.2
80.04,16.32
80.04,16.44
80.04,16.56
80.04,16.68
80.04,16.8
80.04,16.92
80.04,17.04
80.04,17.16
80.04,17.28
80.04,17.4
80.04,17.52
80.04,17.64
80.04,17.76
80.04,17.88
80.04,18
80.04,18.12
80.04,18.24
80.04,18.36
80.04,18.48
80.04,18.6
80.04,18.72
80.04,18.84
80.04,18.96
80.04,19.08
80.04,19.2
80.04,19.32
80.04,19.44
80.04,19.56
80.04,19.68
80.04,19.8
80.04,19.92
80.04,20.04
80.04,20.16
80.04,20.28
80.04,20.4
80.04,20.52
80.04,20.64
80.04,20.76
80.04,20.88
80.04,21
80.04,21.12
80.04,21.24
80.04,21.36
80.04,21.48
80.04,21.6
80.04,21.72
80.04,21.84
80.04,21.96
80.04,22.08
80.04,22.2
80.04,22.32
80.04,22.44
80.04,22.56
80.04,22.68
80.04,22.8
80.04,22.92
80.04,23.04
80.04,23.16
80.04,23.28
80.04,23.4
80.04,23.52
80.04,23.64
80.04,23.76
80.04,23.88
80.04,24
80.04,24.12
80.04,24.24
80.04,24.36
80.04,24.48
80.04,24.6
80.04,24.72
80.04,24.84
80.04,24.96
80.04,25.08
80.04,25.2
80.04,25.32
80.04,25.44
80.04,25.56
80.04,25.68
80.04,25.8
80.04,25.92
80.04,26.04
80.04,26.16
80.04,26.28
80.04,26.4
80.04,26.52
80.04,26.64
80.04,26.76
80.04,26.88
80.04,27
80.04,27.12
80.04,27.24
80.04,27.36
80.04,27.48
80.04,27.6
80.04,27.72
80.04,27.84
80.04,27.96
80.04,28.08
80.04,28.2
80.04,28.32
80.04,28.44
80.04,28.56
80.04,28.68
80.04,28.8
80.04,28.92
80.04,29.04
80.04,29.16
80.04,29.28
80.04,29.4
80.04,29.52
80.04,29.64
80.04,29.76
80.04,29.88
80.04,30
80.04,30.12
80.04,30.24
80.04,30.36
80.04,30.48
80.04,30.6
80.04,30.72
80.04,30.84
80.04,34.8
80.04,34.92
80.04,35.04
80.04,35.16
80.04,35.28
80.04,35.4
80.16,12.6
80.16,12.72
80.16,12.84
80.16,12.96
80.16,13.08
80.16,13.2
80.16,13.32
80.16,13.44
80.16,13.8
80.16,13.92
80.16,14.4
80.16,14.52
80.16,15.48
80.16,15.6
80.16,15.72
80.16,15.84
80.16,15.96
80.16,16.08
80.16,16.2
80.16,16.32
80.16,16.44
80.16,16.56
80.16,16.68
80.16,16.8
80.16,16.92
80.16,17.04
80.16,17.16
80.16,17.28
80.16,17.4
80.16,17.52
80.16,17.64
80.16,17.76
80.16,17.88
80.16,18
80.16,18.12
80.16,18.24
80.16,18.36
80.16,18.48
80.16,18.6
80.16,18.72
80.16,18.84
80.16,18.96
80.16,19.08
80.16,19.2
80.16,19.32
80.16,19.44
80.16,19.56
80.16,19.68
80.16,19.8
80.16,19.92
80.16,20.04
80.16,20.16
80.16,20.28
80.16,20.4
80.16,20.52
80.16,20.64
80.16,20.76
80.16,20.88
80.16,21
80.16,21.12
80.16,21.24
80.16,21.36
80.16,21.48
80.16,21.6
80.16,21.72
80.16,21.84
80.16,21.96
80.16,22.08
80.16,22.2
80.16,22.32
80.16,22.44
80.16,22.56
80.16,22.68
80.16,22.8
80.16,22.92
80.16,23.04
80.16,23.16
80.16,23.28
80.16,23.4
80.16,23.52
80.16,23.64
80.16,23.76
80.16,23.88
80.16,24
80.16,24.12
80.16,24.24
80.16,24.36
80.16,24.48
80.16,24.6
80.16,24.72
80.16,24.84
80.16,24.96
80.16,25.08
80.16,25.2
80.16,25.32
80.16,25.44
80.16,25.56
80.16,25.68
80.16,25.8
80.16,25.92
80.16,26.04
80.16,26.16
80.16,26.28
80.16,26.4
80.16,26.52
80.16,26.64
80.16,26.76
80.16,26.88
80.16,27
80.16,27.12
80.16,27.24
80.16,27.36
80.16,27.48
80.16,27.6
80.16,27.72
80.16,27.84
80.16,27.96
80.16,28.08
80.16,28.2
80.16,28.32
80.16,28.44
80.16,28.56
80.16,28.68
80.16,29.16
80.16,29.28
80.16,29.4
80.16,29.52
80.16,29.64
80.16,29.76
80.16,29.88
80.16,30
80.16,30.12
80.16,30.24
80.16,30.36
80.16,30.48
80.16,30.6
80.16,30.72
80.16,34.92
80.16,35.04
80.16,35.16
80.16,35.28
80.16,35.4
80.16,35.52
80.28,13.08
80.28,13.2
80.28,13.32
80.28,15.72
80.28,15.84
80.28,15.96
80.28,16.08
80.28,16.2
80.28,16.32
80.28,16.44
80.28,16.56
80.28,16.68
80.28,16.8
80.28,16.92
80.28,17.04
80.28,17.16
80.28,17.28
80.28,17.4
80.28,17.52
80.28,17.64
80.28,17.76
80.28,17.88
80.28,18
80.28,18.12
80.28,18.24
80.28,18.36
80.28,18.48
80.28,18.6
80.28,18.72
80.28,18.84
80.28,18.96
80.28,19.08
80.28,19.2
80.28,19.32
80.28,19.44
80.28,19.56
80.28,19.68
80.28,19.8
80.28,19.92
80.28,20.04
80.28,20.16
80.28,20.28
80.28,20.4
80.28,20.52
80.28,20.64
80.28,20.76
80.28,20.88
80.28,21
80.28,21.12
80.28,21.24
80.28,21.36
80.28,21.48
80.28,21.6
80.28,21.72
80.28,21.84
80.28,21.96
80.28,22.08
80.28,22.2
80.28,22.32
80.28,22.44
80.28,22.56
80.28,22.68
80.28,22.8
80.28,22.92
80.28,23.04
80.28,23.16
80.28,23.28
80.28,23.4
80.28,23.52
80.28,23.64
80.28,23.76
80.28,23.88
80.28,24
80.28,24.12
80.28,24.24
80.28,24.36
80.28,24.48
80.28,24.6
80.28,24.72
80.28,24.84
80.28,24.96
80.28,25.08
80.28,25.2
80.28,25.32
80.28,25.44
80.28,25.56
80.28,25.68
80.28,25.8
80.28,25.92
80.28,26.04
80.28,26.16
80.28,26.28
80.28,26.4
80.28,26.52
80.28,26.64
80.28,26.76
80.28,26.88
80.28,27
80.28,27.12
80.28,27.24
80.28,27.36
80.28,27.48
80.28,27.6
80.28,27.72
80.28,27.84
80.28,27.96
80.28,28.08
80.28,28.2
80.28,28.32
80.28,28.44
80.28,28.56
80.28,28.68
80.28,29.28
80.28,29.52
80.28,29.64
80.28,29.76
80.28,29.88
80.28,30
80.28,30.12
80.28,30.24
80.28,30.36
80.28,30.48
80.28,35.52
80.4,15.84
80.4,15.96
80.4,16.08
80.4,16.2
80.4,16.32
80.4,16.44
80.4,16.56
80.4,16.68
80.4,16.8
80.4,16.92
80.4,17.04
80.4,17.16
80.4,17.28
80.4,17.4
80.4,17.52
80.4,17.64
80.4,17.76
80.4,17.88
80.4,18
80.4,18.12
80.4,18.24
80.4,18.36
80.4,18.48
80.4,18.6
80.4,18.72
80.4,18.84
80.4,18.96
80.4,19.08
80.4,19.2
80.4,19.32
